cow_id,source_top_ply,extracted_top_ply,rear_axis_x_m,rear_axis_y_m,head_axis_x_m,head_axis_y_m,pca_full_length_m,display_orientation,method_version,marker_70pct_ratio_from_rear,marker_70pct_distance_from_rear_m,marker_70pct_distance_to_head_m,marker_70pct_x_m,marker_70pct_y_m,pca_upper_boundary_selected_rule,pca_upper_width_valley_m,pca_upper_width_valley_station_from_rear_m,pca_upper_width_valley_station_ratio_full_axis,pca_upper_width_valley_axis_x_m,pca_upper_width_valley_axis_y_m,pca_upper_width_valley_contour_x_m,pca_upper_width_valley_contour_y_m,pca_upper_width_valley_raw_m,pca_upper_width_valley_slice_point_count,pca_upper_width_valley_detection_status,pca_upper_width_valley_prominence_m,pca_upper_piecewise_near70_slope,pca_upper_piecewise_left_slope,pca_upper_piecewise_fit_improvement,pca_upper_rule3_peak_ratio_from_rear,pca_upper_rule3_peak_to_valley_drop_m,pca_upper_rule3_left_confirmation_rise_m,pca_upper_rule3_support_left_ratio,pca_upper_plateau_start_ratio_from_rear,pca_upper_plateau_end_ratio_from_rear,pca_upper_plateau_near70_slope,pca_upper_plateau_middle_slope,pca_upper_plateau_left_slope,pca_upper_plateau_fit_improvement,pca_upper_width_valley_search_left_ratio,pca_upper_width_valley_search_right_ratio,pca_upper_halfwidth_edge_quantile,pca_upper_halfwidth_profile_bin_m,pca_upper_halfwidth_smoothing_m,pca_upper_width_valley_method_version,pca_lower_boundary_selected_rule,pca_lower_width_valley_m,pca_lower_width_valley_station_from_rear_m,pca_lower_width_valley_station_ratio_full_axis,pca_lower_width_valley_axis_x_m,pca_lower_width_valley_axis_y_m,pca_lower_width_valley_contour_x_m,pca_lower_width_valley_contour_y_m,pca_lower_width_valley_raw_m,pca_lower_width_valley_slice_point_count,pca_lower_width_valley_detection_status,pca_lower_width_valley_prominence_m,pca_lower_piecewise_near70_slope,pca_lower_piecewise_left_slope,pca_lower_piecewise_fit_improvement,pca_lower_rule3_peak_ratio_from_rear,pca_lower_rule3_peak_to_valley_drop_m,pca_lower_rule3_left_confirmation_rise_m,pca_lower_rule3_support_left_ratio,pca_lower_plateau_start_ratio_from_rear,pca_lower_plateau_end_ratio_from_rear,pca_lower_plateau_near70_slope,pca_lower_plateau_middle_slope,pca_lower_plateau_left_slope,pca_lower_plateau_fit_improvement,pca_lower_width_valley_search_left_ratio,pca_lower_width_valley_search_right_ratio,pca_lower_halfwidth_edge_quantile,pca_lower_halfwidth_profile_bin_m,pca_lower_halfwidth_smoothing_m,pca_lower_width_valley_method_version,preview_group_number,preview_group_file
24,dataset/24/top-13.49.32.005.ply,point_clouds/cow_024_top_cattle.ply,-0.676322,0.306908,1.170944,0.243461,1.8483552679517539,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2938486875662276,0.5545065803855262,0.6167641999999999,0.2624951,rule1_first_u_shaped_valley,0.21366285985553085,1.1900000000000004,0.643815623886361,0.5129767122740624,0.2660598301112821,0.5203109448776658,0.4795967747221865,0.22789206820788604,151,first_broad_valley_from_70pct_leftward,0.0034538998239375673,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1911136682674484,0.9600000000000001,0.5193806713705096,0.2831122552799157,0.2739548545435553,0.2765520505829032,0.08295381288939674,0.18117893937625393,149,first_broad_valley_from_70pct_leftward,0.012997091005588463,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
25,dataset/25/top-13.52.04.612.ply,point_clouds/cow_025_top_cattle.ply,-0.325817,-0.192407,1.439867,0.133106,1.7954383033189973,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.256806812323298,0.5386314909956993,0.9101618,0.035452100000000014,rule2_slow_to_fast_width_increase,0.15484973832783536,1.0600000000000003,0.5903850876081421,0.7166165030282947,-0.00022897897741080975,0.6885422423983804,0.15205456363400446,0.15915010323943532,152,slope_acceleration_boundary_from_70pct_leftward,0.0,0.1172041290468969,0.27506999975503293,0.8017067279907363,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.24192465093277082,1.0100000000000002,0.5625367344190788,0.6674451113760167,-0.009293979969042382,0.7113060553881304,-0.24720941519616094,0.24192465093277082,143,first_broad_valley_from_70pct_leftward,0.005328274269024935,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
26,dataset/26/top-13.56.26.514.ply,point_clouds/cow_026_top_cattle.ply,-0.577123,-0.23342,1.227891,-0.402444,1.8129105473718223,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2690373831602755,0.5438731642115467,0.6863867999999997,-0.35173679999999996,rule1_first_u_shaped_valley,0.1639101058953949,1.0400000000000003,0.5736631636390935,0.45834704165285456,-0.33038284257093414,0.4736289549160472,-0.16718668470667614,0.15913272489937794,160,first_broad_valley_from_70pct_leftward,0.014222155771554335,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.22511036693019296,0.9600000000000002,0.5295352279745478,0.3786954999872504,-0.32292416237316995,0.3577076720355797,-0.5470540095094163,0.2247589493785153,145,first_broad_valley_from_70pct_leftward,0.00842745295899558,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
27,dataset/27/top-15.30.41.933.ply,point_clouds/cow_027_top_cattle.ply,-1.014312,-0.10314,0.732492,0.149951,1.765043701639424,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2355305911475967,0.5295131104918273,0.20845079999999983,0.07402369999999998,rule1_first_u_shaped_valley,0.24338266010685203,1.0600000000000003,0.6005517024963413,0.034734116127418835,0.0488542309365015,-0.0001647142935442894,0.2897218104816456,0.2428312377792586,175,first_broad_valley_from_70pct_leftward,0.004085536731558287,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.19937335102982204,1.0000000000000002,0.5665582099022087,-0.02464585270998232,0.04025078390235991,0.003942448383424231,-0.15706227228362435,0.2024089048391603,179,first_broad_valley_from_70pct_leftward,0.012743255736686915,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
28,dataset/28/top-15.36.47.071.ply,point_clouds/cow_028_top_cattle.ply,-0.263133,-0.491132,1.427362,-0.109693,1.732994245733667,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2130959720135668,0.5198982737201001,0.9202135,-0.2241247,rule2_slow_to_fast_width_increase,0.16179942553032012,0.9500000000000002,0.5481841629530718,0.6635695865513531,-0.2820331810673432,0.6279568825699086,-0.12420165881316356,0.16359503631196454,169,slope_acceleration_boundary_from_70pct_leftward,0.0,0.13268852874809847,0.24377060962364902,0.5153096280985981,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.28215003060590477,1.0000000000000002,0.5770359610032335,0.7123434068961612,-0.2710279800708876,0.7744457628556429,-0.5462586781319774,0.28161123761496065,187,first_broad_valley_from_70pct_leftward,0.0030914799843958507,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
39,dataset/39/top-16.21.22.404.ply,point_clouds/cow_039_top_cattle.ply,-0.373061,-0.188896,1.415402,-0.079228,1.7918222491622882,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2542755744136016,0.5375466747486866,0.8788631000000001,-0.11212840000000002,rule1_first_u_shaped_valley,0.22586759968784204,0.9300000000000002,0.5190246970282869,0.5551954667213012,-0.13197559952630183,0.5413713008844572,0.09346855104687823,0.21889698885036296,172,first_broad_valley_from_70pct_leftward,0.0071115828586647,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.18671833369237595,1.0700000000000003,0.5971574471185667,0.6949329993460133,-0.12340693708940104,0.7063610448616602,-0.30977521741775993,0.18479792887681423,160,first_broad_valley_from_70pct_leftward,0.009003144651037742,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
50,dataset/50/top-17.57.16.387.ply,point_clouds/cow_050_top_cattle.ply,-0.31553,-0.223781,1.464359,0.226804,1.8360369534805119,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2852258674363581,0.5508110860441536,0.9303922999999997,0.09162849999999995,rule1_first_u_shaped_valley,0.1784735976452707,1.0000000000000002,0.5446513470790088,0.6538889415011099,0.021630727223595186,0.6100894276391751,0.19464641333876845,0.17575187671152667,161,first_broad_valley_from_70pct_leftward,0.003938874327911679,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.24994237145782455,1.0500000000000003,0.5718839144329593,0.7023598885761654,0.03390131358477494,0.7636986776619915,-0.2083975555901465,0.24371934652697144,168,first_broad_valley_from_70pct_leftward,0.01408809912794784,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
51,dataset/51/top-18.00.21.471.ply,point_clouds/cow_051_top_cattle.ply,-0.416913,-0.00153,1.412041,-0.135641,1.833864360970298,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2837050526792086,0.5501593082910895,0.8633548000000001,-0.09540770000000001,rule1_first_u_shaped_valley,0.22777847306535542,1.0800000000000003,0.588920327470987,0.6601951886093717,-0.08051069403746156,0.676852690358904,0.14665787867331018,0.22785481059672832,187,first_broad_valley_from_70pct_leftward,0.0030102346818866588,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.20843102745985423,1.0400000000000003,0.5671084634905801,0.6203022927349505,-0.0775854831471852,0.6050596749500241,-0.2854584150335498,0.20710601590981217,165,first_broad_valley_from_70pct_leftward,0.005820814646796013,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
76,dataset/76/top-19.45.11.274.ply,point_clouds/cow_076_top_cattle.ply,-0.269779,-0.054054,1.446632,-0.079031,1.7165927214834624,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2016149050384237,0.5149778164450388,0.9317087,-0.0715379,rule1_first_u_shaped_valley,0.2499468773388085,0.9200000000000002,0.5359454158729889,0.6501236072039728,-0.06744030865225964,0.6537604181243268,0.18248010887650282,0.24491639833476864,181,first_broad_valley_from_70pct_leftward,0.005953915525040598,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1781234925255777,1.1200000000000003,0.6524552888888562,0.8501024348570105,-0.07035037575057695,0.8475106782818302,-0.24845501181422502,0.17868999935910881,166,first_broad_valley_from_70pct_leftward,0.006288317586591485,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
82,dataset/82/top-20.14.10.429.ply,point_clouds/cow_082_top_cattle.ply,-0.359781,0.091753,1.406836,0.133833,1.7671180920043235,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2369826644030264,0.5301354276012972,0.8768509000000001,0.12120900000000001,rule1_first_u_shaped_valley,0.2094820011983958,0.9200000000000002,0.520621685762102,0.5599581206359874,0.11366076053686926,0.5549697711587714,0.3230833600708686,0.1976336215864731,156,first_broad_valley_from_70pct_leftward,0.009844297633540278,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2185219915596977,1.0300000000000002,0.5828699307988752,0.6699269285381165,0.11628016668801666,0.6751305453458661,-0.10217985978670183,0.21597978326316242,149,first_broad_valley_from_70pct_leftward,0.0044690383166849645,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,2,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_02_cows_024_082.png
87,dataset/87/top-20.31.00.342.ply,point_clouds/cow_087_top_cattle.ply,-0.332458,-0.148835,1.452132,-0.271279,1.7887856219334948,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2521499353534462,0.5366356865800486,0.9167549999999998,-0.2345458,rule1_first_u_shaped_valley,0.2104594792586077,0.9300000000000002,0.5199057889311325,0.5953606718686097,-0.21249434441988357,0.6097668143165162,-0.0025285008415173726,0.20732778182422631,177,first_broad_valley_from_70pct_leftward,0.0045592024369657536,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.20210726838820697,1.1000000000000003,0.6149423309938127,0.7649619344682483,-0.2241309987762064,0.7511275084380475,-0.4257642217126998,0.18875849473544448,170,first_broad_valley_from_70pct_leftward,0.003024732291182136,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
97,dataset/97/top-12.01.06.363.ply,point_clouds/cow_097_top_cattle.ply,-0.742898,-0.136393,0.932949,-0.102473,1.6761902439189296,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.1733331707432506,0.502857073175679,0.43019489999999994,-0.112649,rule1_first_u_shaped_valley,0.223210122756186,0.8700000000000001,0.5190341628322223,0.12692384467989137,-0.118787361196731,0.12240688284255949,0.10437705343201689,0.223210122756186,138,first_broad_valley_from_70pct_leftward,0.010887514517435054,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.16152880570702538,0.9800000000000002,0.5846591719259516,0.23690131929459035,-0.11656136088827171,0.24017007539758034,-0.2780570893354264,0.16152880570702538,135,first_broad_valley_from_70pct_leftward,0.011243370521072882,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
98,dataset/98/top-12.04.46.910.ply,point_clouds/cow_098_top_cattle.ply,-0.711199,-0.191019,1.05237,-0.435379,1.780417767649211,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2462924373544477,0.5341253302947634,0.5232993,-0.36207100000000003,rule1_first_u_shaped_valley,0.14172505388481724,1.0400000000000003,0.5841325664667865,0.318959086111264,-0.33375763394182395,0.33841066359861993,-0.19337377791874794,0.1368191584325934,156,first_broad_valley_from_70pct_leftward,0.00522311662501429,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.2508018450808327,1.0100000000000002,0.5672825885879368,0.28924298747343913,-0.3296401733473483,0.2548207636687016,-0.5780685855796985,0.25646935205112886,146,first_broad_valley_from_70pct_leftward,0.0030746973570624503,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
99,dataset/99/top-12.07.51.258.ply,point_clouds/cow_099_top_cattle.ply,-0.393508,0.229285,1.364641,0.069334,1.7654099321692964,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2357869525185075,0.529622979650789,0.8371963,0.1173193,rule2_slow_to_fast_width_increase,0.20359570845169522,0.9900000000000002,0.5607762718223241,0.5924202415281474,0.1395882745457474,0.6108665732096179,0.34234661678459305,0.20359570845169522,137,slope_acceleration_boundary_from_70pct_leftward,0.0,0.05145540393410765,0.3418568750846824,0.9600532169323176,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.17991666186784613,0.9300000000000002,0.5267898311058197,0.5326670147688657,0.14502443972479304,0.5163660698959306,-0.034152245181247154,0.18351073908638554,141,first_broad_valley_from_70pct_leftward,0.010908747546606784,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
100,dataset/100/top-12.13.31.354.ply,point_clouds/cow_100_top_cattle.ply,-0.411201,0.420829,1.364801,0.35269,1.7773086471755544,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.244116053022888,0.5331925941526664,0.8320004000000001,0.3731317,rule1_first_u_shaped_valley,0.1885484978912426,1.0100000000000002,0.5682749597854385,0.5980564651288582,0.38210731251518004,0.6052850948427958,0.570517192748417,0.19356886290964587,156,first_broad_valley_from_70pct_leftward,0.0071405255140427615,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1783607897839895,0.9300000000000002,0.5232630817826315,0.5181152797721169,0.3851743768704133,0.5112772295131454,0.206944714914205,0.170762197850769,144,first_broad_valley_from_70pct_leftward,0.007149186124587953,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
102,dataset/102/top-12.19.51.759.ply,point_clouds/cow_102_top_cattle.ply,-0.66284,0.284038,1.115971,-0.024389,1.8053519845309947,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.2637463891716962,0.5416055953592985,0.5823277000000001,0.06813910000000001,rule2_slow_to_fast_width_increase,0.2322776979528067,1.0800000000000003,0.5982212938274024,0.40128261789441566,0.09953040100869573,0.440965025624508,0.32839331954946327,0.23448940038322552,149,slope_acceleration_boundary_from_70pct_leftward,0.0,0.11004556072436929,0.25730715901840795,0.7011179017710485,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1782287550533833,0.9300000000000002,0.5151350030180409,0.2534878098535246,0.12515645642415468,0.22303914349601622,-0.05045210784572379,0.17571032780825668,156,first_broad_valley_from_70pct_leftward,0.013670146557357987,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
103,dataset/103/top-12.24.09.127.ply,point_clouds/cow_103_top_cattle.ply,-0.846334,-0.310981,1.024158,-0.5253,1.8827301866770503,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.317911130673935,0.5648190560031152,0.4630103999999998,-0.4610043,rule1_first_u_shaped_valley,0.20897024925245677,1.0,0.5311435526324477,0.1471657660505724,-0.4248151550566336,0.17095371780619995,-0.21720326131278797,0.20620086826064699,173,first_broad_valley_from_70pct_leftward,0.01129444890641701,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.1901973186331021,1.08,0.5736350368430436,0.22664574733461829,-0.4339218874611642,0.20499479627398182,-0.6228828790265973,0.1901973186331021,176,first_broad_valley_from_70pct_leftward,0.00601609725707114,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
104,dataset/104/top-12.28.17.838.ply,point_clouds/cow_104_top_cattle.ply,-0.048805,-0.055168,1.55228,0.141643,1.6131359976598378,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.1291951983618864,0.4839407992979514,1.0719545,0.0825997,rule1_first_u_shaped_valley,0.18670711794004013,0.9000000000000001,0.5579194818698623,0.8444715136296085,0.05463669114628946,0.8216922720515863,0.23994900601663519,0.18559918758670574,134,first_broad_valley_from_70pct_leftward,0.006796187275943721,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.18030447048594714,1.0000000000000002,0.6199105354109582,0.943724459588454,0.06683721238476609,0.9657225448040148,-0.11212028626803333,0.17781028902360066,128,first_broad_valley_from_70pct_leftward,0.005505190634337659,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
105,dataset/105/top-12.31.06.345.ply,point_clouds/cow_105_top_cattle.ply,-0.327314,-0.061804,1.26612,-0.258414,1.605517799482771,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.1238624596379396,0.48165533984483133,0.7880897999999997,-0.19943099999999997,rule3_post_peak_valley,0.1970130280137316,0.76,0.4733675330443795,0.4269659216490377,-0.15487279067185544,0.4510919272593513,0.04065743476766709,0.18669565241354338,152,post_peak_valley_with_left_support_confirmation,0.0,0.48312379934551103,-0.052148279455973244,0.9485284982096205,0.5356527347607454,0.011864284102559491,0.0027798043098205827,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule2_slow_to_fast_width_increase,0.18533057248593202,0.9100000000000001,0.5667953356189281,0.575836958816611,-0.17324163093603745,0.553141574269521,-0.3571773279016428,0.18533057248593202,137,slope_acceleration_boundary_from_70pct_leftward,0.0,0.022645166769446577,0.30542118103974364,0.9689251298575456,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
107,dataset/107/top-12.35.51.048.ply,point_clouds/cow_107_top_cattle.ply,-0.518245,0.062388,1.133518,-0.365898,1.706385040360176,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.1944695282521232,0.5119155121080529,0.6379890999999999,-0.23741220000000002,rule1_first_u_shaped_valley,0.1894186824291402,1.0000000000000002,0.5860342046768793,0.44974461601969606,-0.18860224538424192,0.4972868576029458,-0.005246927712701799,0.18228763350037364,130,first_broad_valley_from_70pct_leftward,0.0049690477069499195,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.19436220143210448,0.9000000000000001,0.5274307842091913,0.3529456544177264,-0.1635032208458177,0.30416263778686103,-0.35164381357882324,0.19766043136302475,132,first_broad_valley_from_70pct_leftward,0.00399855200031668,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,3,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_03_cows_087_107.png
110,dataset/110/top-12.43.43.056.ply,point_clouds/cow_110_top_cattle.ply,-0.478113,-0.093599,1.153555,0.111507,1.6445087210045437,rear_left_head_right_pca_axis_horizontal,pca_full_axis_ratio_markers_preview_v2.0,0.7,1.1511561047031804,0.4933526163013632,0.6640545999999998,0.049975199999999984,rule1_first_u_shaped_valley,0.13297652244668637,0.8700000000000001,0.5290333756749936,0.3850938300208656,0.014908919551195249,0.3685087658831153,0.14684712921602583,0.128410238009684,105,first_broad_valley_from_70pct_leftward,0.003136129090457379,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,rule1_first_u_shaped_valley,0.19363302086946696,0.9400000000000002,0.5715992794649357,0.45454725312599276,0.02363944181393511,0.4786975016903135,-0.16848164569422197,0.19220679862868253,110,first_broad_valley_from_70pct_leftward,0.004064190016227209,,,,,,,0.35,,,,,,,0.45,0.7,0.98,0.01,0.09,pca_three_rule_with_plateau_supplement_v7.0,4,cattle_3d_extraction_66/pca_horizontal_60pct_upper_halfwidth_preview_61/groups_2cols_10cows/pca_upper_lower_three_rule_group_04_cows_110_124.png
